2023-06-21T21:06:19.278674100Z,0.03372975
2023-06-21T21:06:29.302457800Z,0.0337231
2023-06-21T21:06:39.331634300Z,0.03373667
2023-06-21T21:06:49.188369600Z,0.03373667
2023-06-21T21:06:59.323134700Z,0.03373417
2023-06-21T21:07:09.251672800Z,0.03375005
2023-06-21T21:07:19.280982300Z,0.03374096
2023-06-21T21:07:29.273663800Z,0.03374279
2023-06-21T21:07:39.345357200Z,0.03373772
2023-06-21T21:07:49.233393600Z,0.0337256
2023-06-21T21:07:59.318231800Z,0.03372563
2023-06-21T21:08:09.249846500Z,0.03370056
