2023-06-21T22:11:46.818017Z,29894.29
2023-06-21T22:11:46.818017Z,29894.29
2023-06-21T22:11:46.819016700Z,29905.97
2023-06-21T22:11:46.819016700Z,29904.03
2023-06-21T22:11:46.819016700Z,29904.03
2023-06-21T22:11:46.819016700Z,29904.03
2023-06-21T22:11:46.819016700Z,29905.98
2023-06-21T22:11:46.819016700Z,29905.98
2023-06-21T22:11:46.819016700Z,29905.98
2023-06-21T22:11:46.819016700Z,29905.98
2023-06-21T22:11:46.819016700Z,29905.98
2023-06-21T22:11:46.819016700Z,29903.86
2023-06-21T22:11:46.819016700Z,29903.86
2023-06-21T22:11:46.819016700Z,29903.86
2023-06-21T22:11:46.819016700Z,29903.86
2023-06-21T22:11:46.819016700Z,29903.86
2023-06-21T22:11:46.819016700Z,29899.12
2023-06-21T22:11:46.819016700Z,29899.12
2023-06-21T22:11:46.820021100Z,29897.16
2023-06-21T22:11:46.820021100Z,29897.16
2023-06-21T22:11:46.820021100Z,29897.16
2023-06-21T22:11:46.820021100Z,29895.06
2023-06-21T22:11:46.820021100Z,29895.06
2023-06-21T22:11:46.820021100Z,29869.39
2023-06-21T22:11:46.820021100Z,29860.56
2023-06-21T22:11:46.820021100Z,29866.33
2023-06-21T22:11:46.820021100Z,29872.42
2023-06-21T22:11:46.820021100Z,29867.35
2023-06-21T22:11:46.820021100Z,29878.95
2023-06-21T22:11:46.820021100Z,29876.53
2023-06-21T22:11:46.820021100Z,29876.53
2023-06-21T22:11:46.820021100Z,29876.53
2023-06-21T22:11:46.820021100Z,29876.53
2023-06-21T22:11:46.820021100Z,29868.73
2023-06-21T22:11:46.820021100Z,29862.07
2023-06-21T22:11:46.820021100Z,29862.07
2023-06-21T22:11:46.820021100Z,29862.07
2023-06-21T22:11:46.820021100Z,29863.95
2023-06-21T22:11:46.821029200Z,29863.95
2023-06-21T22:11:46.821029200Z,29867.4
2023-06-21T22:11:46.821029200Z,29864.94
2023-06-21T22:11:46.821029200Z,29864.94
2023-06-21T22:11:46.821029200Z,29864.94
2023-06-21T22:11:46.821029200Z,29869.08
2023-06-21T22:11:46.821029200Z,29869.08
2023-06-21T22:11:46.821029200Z,29869.08
2023-06-21T22:11:46.821029200Z,29869.08
2023-06-21T22:11:46.821029200Z,29869.08
2023-06-21T22:11:46.821029200Z,29869.08
2023-06-21T22:11:49.241206900Z,29873.11
2023-06-21T22:11:59.236072500Z,29881.01
2023-06-21T22:12:09.206266Z,29881.01
2023-06-21T22:12:19.185850700Z,29893.58
2023-06-21T22:12:29.211191200Z,29897.86
2023-06-21T22:12:39.180549200Z,29897.88
2023-06-21T22:12:49.205415800Z,29901.87
2023-06-21T22:12:59.185119600Z,29901.87
2023-06-21T22:13:09.197141500Z,29901.87
2023-06-21T22:13:19.183036400Z,29896.95
2023-06-21T22:13:29.207191700Z,29887.91
2023-06-21T22:13:39.201029300Z,29887.91
2023-06-21T22:13:49.187987Z,29887.91
2023-06-21T22:13:59.194977500Z,29887.91
2023-06-21T22:14:09.196011400Z,29887.91
2023-06-21T22:14:19.206626300Z,29890.23
2023-06-21T22:14:29.201527400Z,29890.28
2023-06-21T22:14:39.174305500Z,29890.28
2023-06-21T22:14:49.196835300Z,29890.28
2023-06-21T22:14:59.194359Z,29890.28
2023-06-21T22:15:09.239826900Z,29890.28
2023-06-21T22:15:19.232315800Z,29890.28
2023-06-21T22:15:29.212393Z,29876.29
2023-06-21T22:15:39.193458Z,29871.93
2023-06-21T22:15:49.177516800Z,29871.93
2023-06-21T22:15:59.575552400Z,29877.88
2023-06-21T22:16:09.240405800Z,29890.69
2023-06-21T22:16:19.214623600Z,29894.87
2023-06-21T22:16:29.198171700Z,29894.87
2023-06-21T22:16:39.214706300Z,29894.87
2023-06-21T22:16:49.176687200Z,29894.87
2023-06-21T22:16:59.200834600Z,29901.04
2023-06-21T22:17:09.172827900Z,29901.04
2023-06-21T22:17:19.499637100Z,29905.72
2023-06-21T22:17:29.208846600Z,29905.72
2023-06-21T22:17:39.215939Z,29905.72
2023-06-21T22:17:49.233073700Z,29905.72
2023-06-21T22:17:59.203410600Z,29905.72
2023-06-21T22:18:09.579456900Z,29915.92
2023-06-21T22:18:19.192293200Z,29920.46
2023-06-21T22:18:29.171172800Z,29930.79
2023-06-21T22:18:39.194884700Z,29937.92
2023-06-21T22:18:49.189320800Z,29939.69
2023-06-21T22:18:59.219503700Z,29939.69
2023-06-21T22:19:09.200025300Z,29926.7
2023-06-21T22:19:19.200641700Z,29931.49
2023-06-21T22:19:29.555989Z,29931.49
2023-06-21T22:19:39.194327500Z,29931.49
2023-06-21T22:19:49.191635400Z,29938.29
2023-06-21T22:19:59.529100400Z,29935.94
2023-06-21T22:20:09.296294600Z,29935.94
2023-06-21T22:20:19.204674300Z,29935.94
2023-06-21T22:20:29.237335400Z,29937.39
2023-06-21T22:20:39.177974900Z,29939.38
2023-06-21T22:20:49.199880300Z,29939.38
2023-06-21T22:20:59.184796100Z,29926.22
2023-06-21T22:21:09.225683100Z,29924.04
2023-06-21T22:21:19.178983700Z,29917.98
2023-06-21T22:21:29.202845500Z,29917.98
2023-06-21T22:21:39.199986800Z,29917.98
2023-06-21T22:21:49.204174600Z,29916.91
2023-06-21T22:21:59.217218200Z,29914.59
2023-06-21T22:22:09.191990500Z,29916.47
2023-06-21T22:22:19.192417500Z,29916.47
2023-06-21T22:22:29.200544Z,29916.47
2023-06-21T22:22:39.250159700Z,29918.92
2023-06-21T22:22:49.200691400Z,29918.92
2023-06-21T22:22:59.212911100Z,29918.92
2023-06-21T22:23:09.196640800Z,29918.92
2023-06-21T22:23:19.549099200Z,29918.92
2023-06-21T22:23:29.206546200Z,29918.92
2023-06-21T22:23:39.205794600Z,29918.92
2023-06-21T22:23:49.170750300Z,29918.92
2023-06-21T22:23:59.170212900Z,29918.92
2023-06-21T22:24:09.215626600Z,29919.9
2023-06-21T22:24:19.179385700Z,29919.9
2023-06-21T22:24:29.217817300Z,29919.9
2023-06-21T22:24:39.176959100Z,29919.9
2023-06-21T22:24:49.199391700Z,29919.9
2023-06-21T22:24:59.331062400Z,29923.9
2023-06-21T22:25:09.191010900Z,29923.9
2023-06-21T22:25:19.188517800Z,29923.9
2023-06-21T22:25:29.192871100Z,29923.9
2023-06-21T22:25:39.192224Z,29923.9
2023-06-21T22:25:49.184883500Z,29924.34
2023-06-21T22:25:59.196684200Z,29924.34
2023-06-21T22:26:09.215694700Z,29924.34
2023-06-21T22:26:19.199872500Z,29924.34
2023-06-21T22:26:29.188286300Z,29923.81
2023-06-21T22:26:39.193253400Z,29926.24
2023-06-21T22:26:49.195692300Z,29924.36
2023-06-21T22:26:59.187132900Z,29924.36
2023-06-21T22:27:09.178621700Z,29924.36
2023-06-21T22:27:19.177853800Z,29924.36
2023-06-21T22:27:29.190242100Z,29924.36
2023-06-21T22:27:39.178833500Z,29932.4
2023-06-21T22:27:49.179602300Z,29946.4
2023-06-21T22:27:59.216231800Z,29971.07
2023-06-21T22:28:09.194825800Z,29965.09
2023-06-21T22:28:19.171923900Z,29965.09
2023-06-21T22:28:29.207695800Z,29965.09
2023-06-21T22:28:39.507121800Z,29962.41
2023-06-21T22:28:49.201500300Z,29965.3
2023-06-21T22:28:59.184183Z,29965.3
2023-06-21T22:29:09.175284100Z,29965.3
2023-06-21T22:29:19.199208600Z,29965.3
2023-06-21T22:29:29.180703700Z,29967.2
2023-06-21T22:29:39.198620400Z,29967.2
2023-06-21T22:29:49.210131800Z,29967.2
2023-06-21T22:29:59.172839600Z,29959.16
2023-06-21T22:30:09.185208800Z,29959.16
2023-06-21T22:30:19.213403700Z,29952.55
2023-06-21T22:30:29.219691600Z,29946.24
2023-06-21T22:30:39.196097900Z,29946.24
2023-06-21T22:30:49.218182100Z,29948.26
2023-06-21T22:30:59.217436600Z,29948.26
2023-06-21T22:31:09.208128700Z,29948.26
2023-06-21T22:31:19.214485500Z,29948.26
2023-06-21T22:31:29.210157600Z,29948.26
2023-06-21T22:31:39.192616400Z,29948.26
2023-06-21T22:31:49.188961900Z,29956.04
2023-06-21T22:31:59.200031100Z,29956.39
2023-06-21T22:32:09.191628600Z,29956.39
2023-06-21T22:32:19.226746500Z,29956.39
2023-06-21T22:32:29.580760800Z,29956.39
2023-06-21T22:32:39.180813100Z,29956.39
2023-06-21T22:32:49.195327400Z,29956.46
2023-06-21T22:32:59.219302200Z,29977.11
2023-06-21T22:33:09.177540200Z,29977.11
2023-06-21T22:33:19.203773900Z,29963.54
2023-06-21T22:33:29.181843600Z,29963.54
2023-06-21T22:33:39.198003500Z,29963.54
2023-06-21T22:33:49.224893800Z,29961.51
2023-06-21T22:33:59.189855300Z,29961.51
2023-06-21T22:34:09.204090Z,29959.62
2023-06-21T22:34:19.192444100Z,29959.59
2023-06-21T22:34:29.194535500Z,29959.59
2023-06-21T22:34:39.173034500Z,29959.59
2023-06-21T22:34:49.206969500Z,29959.59
2023-06-21T22:34:59.191712900Z,29961.5
2023-06-21T22:35:09.223330300Z,29963.86
2023-06-21T22:35:19.208866Z,29963.86
2023-06-21T22:35:29.218767600Z,29965.36
2023-06-21T22:35:39.200717100Z,29965.36
2023-06-21T22:35:49.178346Z,29965.36
2023-06-21T22:35:59.179427700Z,29972.59
2023-06-21T22:36:09.262247300Z,29984.95
2023-06-21T22:36:19.206525300Z,29986.89
2023-06-21T22:36:29.186995700Z,29982.52
2023-06-21T22:36:39.180538500Z,29978.39
2023-06-21T22:36:49.182736500Z,29968.5
2023-06-21T22:36:59.523453300Z,29972.8
2023-06-21T22:37:09.214890100Z,29972.8
2023-06-21T22:37:19.165290400Z,29976.77
2023-06-21T22:37:29.196890500Z,29976.77
2023-06-21T22:37:39.175077300Z,29982.9
2023-06-21T22:37:49.224510700Z,29982.9
2023-06-21T22:37:59.219372700Z,29990.9
2023-06-21T22:38:09.624899700Z,29989.66
2023-06-21T22:38:19.224109300Z,29994.71
2023-06-21T22:38:29.190958500Z,29991.59
2023-06-21T22:38:39.209339500Z,29979.07
2023-06-21T22:38:49.188432200Z,29979.07
2023-06-21T22:38:59.190202500Z,29981.01
2023-06-21T22:39:09.654442700Z,29986.89
